step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,val-aux/longvt_longvt-val/answered/mean@1,val-aux/longvt_longvt-val/evidence_iou/mean@1,val-aux/longvt_longvt-val/format_score/mean@1,val-aux/longvt_longvt-val/judge_used/mean@1,val-aux/longvt_longvt-val/num_tool_calls/mean@1,val-aux/longvt_longvt-val/reward/mean@1,val-aux/longvt_longvt-val/score/mean@1,val-aux/num_turns/max,val-aux/num_turns/mean,val-aux/num_turns/min,val-core/longvt_longvt-val/acc/mean@1
61,0.986398,0.0539475,0.001,0.00100726,0.00447885,8.88982e-06,98.6439,39.1462,41.6895,0,0,0.00447783,0,3.74998,-0.00447785,-2.45443,3.74998,-0.00447785,-2.45443,1.99412,1.14585,0,1.99412,1.14585,0,930064,930064,930064,930064,930064,0,4,4,4,0.337862,0.294227,1173.12,792.812,930064,0,4145,4019,3939,0,0,3652,3247.12,2893,0,3652,3247.12,2893,2.09872,0.00472498,0.00234011,0.00252035,0.00329013,0.00257695,0.0113394,-0.00846457,1.00259,0.963742,2.66981,0.966319,2.67678,0.000198193,0.372202,0.156574,0.364641,0.184332,3.12957,1.13977,0.321038,123.012,107.279,65.9478,-1,-1,-1,0.948742,123.012,-1,3958,3501,0.100904,0.782782,0.1506,0.0722299,0.325289,154.699,148.665,145.624,3.8104e-05,,0.000211173,792.812,4.2028e-05,,339.14,4.0144,0,61,0.999005,0.421348,0.0088823,0.0138077,1,,,,,,,,,,,
62,1.0578,0.0512226,0.001,0.00105278,-0.00688535,8.85476e-06,98.9383,39.1806,42.002,0,0,-0.0068864,0,2.56247,0.0068864,-3.31772,2.56247,0.0068864,-3.31772,2,1.27374,0.5,2,1.27374,0.5,934814,934814,934814,934814,934814,0,4,4,4,0.336202,0.297284,1182.33,790.655,934814,0,4155,4019,3929,0,0,4103,3284.23,2999,0,4103,3284.23,2999,9.49964,0.00585353,0.00267467,0.00243146,0.00339803,0.00240227,0.0161272,-0.00821233,1.00241,1.0508,2.9122,1.0532,2.91919,0.00020677,0.380456,0.151442,0.355968,0.193292,2.43442,0.876981,0.318593,135.903,112.359,68.2967,-1,-1,-1,1.1347,135.903,-1,3951,4103,2.81648,2.81648,0.164719,0.0687673,0.328671,159.937,151.692,141.571,0.000555623,,6.6294e-05,790.655,4.7782e-05,,332.764,4.01375,0,62,0.999013,0.264845,0.00896465,0.0139855,1,,,,,,,,,,,
63,1.09373,0.0544061,0.001,0.00115616,0.00134713,8.81924e-06,115.466,39.1806,42.002,0,0,0.00134598,0,3.74992,-0.001346,-2.76988,3.74992,-0.001346,-2.76988,1.975,1.13869,0,1.975,1.13869,0,924090,924090,924090,924090,924090,0,4,3.98438,2,0.336232,0.29695,1195.9,772.714,924090,0,4153,3969,3933,0,0,3709,3250.45,88,0,3709,3250.45,88,0.565914,0.00495327,0.00257993,0.00272798,0.00343819,0.0027545,0.0151745,-0.00414842,1.00276,1.07513,2.99434,1.07789,3.00286,0.000185185,0.370552,0.151701,0.353597,0.171127,5.63152,0.956427,0.223506,125.287,107.645,36.4444,-1,-1,-1,1.14488,125.287,-1,3940,3460,0.119156,0.992264,0.148378,0,0.320433,154.171,146.892,140.186,0.000448149,,6.3373e-05,772.714,4.5005e-05,,326.756,4.05689,0,63,0.999039,0.235992,0.00906055,0.0136608,1,,,,,,,,,,,
64,1.03508,0.055895,0.001,0.001103,0.00147979,8.78326e-06,132.441,39.1806,42.002,0,0,0.00147868,0,3.6714,-0.00147867,-3.24695,3.6714,-0.00147867,-3.24695,2,1.07942,0.357143,2,1.07942,0.357143,930034,930034,930034,930034,930034,0,4,4,4,0.335492,0.298578,1172.66,793.097,930034,0,4144,4063.12,3941,0,0,3609,3202.77,2916,0,3609,3202.77,2916,6.07391,0.00504458,0.00236748,0.00223345,0.00337862,0.0022559,0.00990105,-0.00624079,1.00226,1.01444,2.8382,1.0167,2.84486,0.000185777,0.367209,0.158316,0.365867,0.172779,3.35773,1.08592,0.3304,119.66,104.374,64.3951,-1,-1,-1,2.59968,119.66,-1,3941,3524,0.113099,0.767613,0.148067,0.0541063,0.324414,150.539,150.307,147.239,0.000463964,,6.2175e-05,793.097,4.7702e-05,,340.269,4.07045,0,64,0.99905,0.233725,0.00887717,0.0135512,1,,,,,,,,,,,
65,1.05716,0.0557141,0.001,0.00114204,0.037168,8.74682e-06,98.9108,39.1806,42.002,0,0,0.0371668,0,2.23329,-0.0371668,-2.24158,2.23329,-0.0371668,-2.24158,1.97083,1.15016,0.5,1.97083,1.15016,0.5,915196,915196,915196,915196,915196,0,4,4,4,0.336081,0.295911,1192.97,767.155,915196,0,4149,3999.88,3619,0,0,3506,3150.09,481,0,3506,3150.09,481,2.94595,0.00557053,0.00239038,0.00213717,0.00333867,0.00212619,0.0146461,-0.00566995,1.00213,1.04986,2.92005,1.05199,2.92615,0.000193393,0.370381,0.159742,0.350974,0.176992,3.19537,0.967731,0.296051,122.327,104.812,56.7187,-1,-1,-1,0.912495,122.327,-1,4149,3439,0.0901016,0.759915,0.130285,0.000134072,0.324843,149.342,145.722,146.195,0.000515153,,6.0228e-05,767.155,4.9902e-05,,321.21,4.02567,0,65,0.999056,0.266641,0.00889024,0.0134288,1,,,,,,,,,,,
66,0.962111,0.059566,0.001,0.00112595,0.0362168,8.70994e-06,99.7353,39.1806,42.002,0,0,0.0362156,0,2.67503,-0.0362156,-3.52535,2.67503,-0.0362156,-3.52535,1.93726,1.29574,0,1.93726,1.29574,0,924269,924269,924269,924269,924269,0,4,4,4,0.337265,0.297962,1213.37,761.739,924269,0,4144,3992,3932,0,0,3772,3228.85,563,0,3772,3228.85,563,20.5366,0.00689662,0.00258336,0.00176157,0.00329369,0.00172803,0.010599,-0.0110482,1.00174,0.93903,2.60804,0.940758,2.61221,0.000183046,0.367145,0.14469,0.352909,0.169184,3.28678,0.869537,0.320437,123.752,104.323,60.8515,-1,-1,-1,0.997091,123.752,-1,3940,3731,3.71794,3.71794,0.153838,0.000417451,0.320242,151.738,145.431,133.733,0.000527455,,6.2466e-05,761.739,4.6983e-05,,326.183,4.01235,0,66,0.998921,0.491014,0.00889838,0.0146565,1,,,,,,,,,,,
67,1.04073,0.0532214,0.001,0.00116948,0.0305477,8.67261e-06,99.8943,39.1806,42.002,0,0,0.0305465,0,2.3152,-0.0305465,-3.66043,2.3152,-0.0305465,-3.66043,1.98957,1.22842,0,1.98957,1.22842,0,934804,934804,934804,934804,934804,0,4,4,4,0.335349,0.300366,1210.15,772.47,934804,0,4151,4039.25,3930,0,0,3830,3263.91,2965,0,3830,3263.91,2965,-0.224337,0.00374603,0.00240594,0.00296204,0.00341829,0.00298715,0.0101144,-0.00328118,1.003,1.02085,2.83672,1.02383,2.8451,0.000180627,0.368876,0.150095,0.351752,0.168851,5.30853,1.01878,0.318992,125.66,107.47,65.4279,-1,-1,-1,0.88494,125.66,-1,3930,3830,0.838143,0.838143,0.140031,0.0581126,0.325088,154.109,144.509,140.309,0.000512956,,6.9803e-05,772.47,3.8958e-05,,328.819,4.05839,0,67,0.999036,0.326938,0.00883977,0.0137172,1,,,,,,,,,,,
68,0.99695,0.0618192,0.001,0.00117619,0.0483645,8.63484e-06,99.8407,39.1806,42.002,0,0,0.0483634,0,2.60955,-0.0483634,-2.13391,2.60955,-0.0483634,-2.13391,1.86364,1.12022,0.351923,1.86364,1.12022,0.351923,930012,930012,930012,930012,930012,0,4,4,4,0.337418,0.299234,1216.56,764.462,930012,0,4135,4019.38,3939,0,0,3737,3246.34,2979,0,3737,3246.34,2979,0.159332,0.00463498,0.00260522,0.00296969,0.00341573,0.00293533,0.00994414,-0.00453287,1.00294,0.98688,2.73022,0.989815,2.7383,0.000182027,0.374538,0.144983,0.349279,0.169287,4.51395,1.20682,0.339305,127.531,110.352,60.7835,-1,-1,-1,0.935973,127.531,-1,3945,3604,0.0942301,0.790286,0.152491,0.0506339,0.324113,155.632,144.44,134.835,0.000516774,,6.2739e-05,764.462,4.6604e-05,,324.833,4.06161,0,68,0.998925,0.240624,0.00930479,0.0142827,1,,,,,,,,,,,
69,1.08088,0.0597727,0.001,0.00123355,0.0138687,8.59663e-06,100.009,39.1806,42.002,0,0,0.0138675,0,2.2287,-0.0138675,-2.45268,2.2287,-0.0138675,-2.45268,1.96477,1.25176,0.13786,1.96477,1.25176,0.13786,930230,930230,930230,930230,930230,0,4,4,4,0.337397,0.298578,1217.73,763.905,930230,0,4137,4016.25,3930,0,0,4123,3251.17,2981,0,4123,3251.17,2981,1.77382,0.00606549,0.00260869,0.00236913,0.00323512,0.00236735,0.00992072,-0.00461811,1.00238,1.02569,2.88013,1.02805,2.88711,0.000185239,0.365683,0.146699,0.352511,0.172315,3.34696,1.11236,0.337765,129.341,105.797,65.6035,-1,-1,-1,0.950063,129.341,-1,3930,4123,0.101394,0.859297,0.145058,0.0569646,0.325047,152.179,142.648,136.464,0.00050571,,6.0109e-05,763.905,4.735e-05,,327.916,4.03325,0,69,0.999042,0.479801,0.00890475,0.0136879,1,,,,,,,,,,,
70,1.0986,0.0569367,0.001,0.00124381,0.0460606,8.558e-06,97.5178,39.1806,42.0605,0,0,0.0460594,0,2.18537,-0.0460594,-3.52471,2.18537,-0.0460594,-3.52471,1.98,1.11967,0,1.98,1.11967,0,931589,931589,931589,931589,931589,0,4,4,4,0.337442,0.299776,1212.63,768.236,931589,0,4138,4014.5,3934,0,0,3622,3263.54,2978,0,3622,3263.54,2978,3.34163,0.00598109,0.00273497,0.00272515,0.00373422,0.00271768,0.01204,-0.00738877,1.00273,1.07479,2.99332,1.07751,3.00188,0.000183828,0.365113,0.144487,0.355521,0.171252,2.67268,1.07378,0.33515,124.609,108.74,68.8304,-1,-1,-1,1.08636,124.609,-1,3952,3615,0.132847,0.876931,0.135313,0.0622847,0.323974,152.52,145.262,134.603,0.000527539,,6.6161e-05,768.236,4.8286e-05,,331.199,3.9926,0,70,0.99902,0.457053,0.0090683,0.0138265,1,,,,,,,,,,,
71,1.0084,0.0569871,0.001,0.0012242,0.0245464,8.51895e-06,97.9542,39.1806,42.0605,0,0,0.0245452,0,3.42655,-0.0245452,-2.63521,3.42655,-0.0245452,-2.63521,1.96444,1.02521,0.5,1.96444,1.02521,0.5,936778,936778,936778,936778,936778,0,8,4.03125,4,0.338335,0.299013,1226.36,763.867,936778,0,4149,4018.38,3938,0,0,9425,3300.2,2992,0,9425,3300.2,2992,4.97219,0.00551867,0.00249169,0.00222773,0.003375,0.00224452,0.0207576,-0.00604808,1.00225,0.982345,2.74519,0.984589,2.75172,0.000182848,0.359344,0.146647,0.348631,0.171288,3.85828,1.16863,0.328725,123.003,104.707,59.4017,-1,-1,-1,1.20297,123.003,-1,3938,9425,0.366794,0.441195,0.144397,0.0613339,0.324145,151.796,143.448,137.375,0.000520977,,6.1579e-05,763.867,4.5365e-05,,326.59,3.97978,0,71,0.998981,0.430887,0.00884271,0.0141821,1,,,,,,,,,,,
72,0.999212,0.0568557,0.001,0.00125522,0.00339009,8.47948e-06,113.826,39.1806,42.0605,0,0,0.00338884,0,3.0328,-0.00338883,-3.32882,3.0328,-0.00338883,-3.32882,2,1.23521,0.0494506,2,1.23521,0.0494506,917584,917584,917584,917584,917584,0,6,4.01562,4,0.338556,0.300135,1245.7,736.603,917584,0,4148,3968.25,3752,0,0,6204,3200.38,330,0,6204,3200.38,330,0.478887,0.00443792,0.00237362,0.00258753,0.00344796,0.0025952,0.0154238,-0.00619775,1.00261,0.969873,2.6757,0.972468,2.68305,0.000185125,0.358547,0.141435,0.344657,0.169868,5.62078,1.18437,0.230365,118.514,101.001,56.0822,-1,-1,-1,4.80885,115.167,-1,3950,3361,0.130601,0.804596,0.162572,0.000290703,0.312184,146.878,139.042,129.778,0.000517789,,5.873e-05,736.603,4.7468e-05,,316.252,4.00609,0,72,0.999005,0.185111,0.00904308,0.0136612,1,,,,,,,,,,,
73,1.05118,0.0533091,0.001,0.00130406,-0.00160405,8.43959e-06,97.1423,39.1806,42.0605,0,0,-0.00160535,0,3.24695,0.00160534,-2.0479,3.24695,0.00160534,-2.0479,1.9625,1.06638,0.5,1.9625,1.06638,0.5,916998,916998,916998,916998,916998,0,4,4,4,0.338473,0.29944,1213.14,755.885,916998,0,4135,3947.62,3755,0,0,3571,3216.42,672,0,3571,3216.42,672,0.724576,0.00498319,0.00265615,0.0028309,0.0035865,0.00269888,0.0141423,-0.00612301,1.00271,1.02572,2.84204,1.02842,2.84991,0.000183698,0.361825,0.145756,0.34874,0.168451,4.6122,1.23022,0.309976,121.446,104.318,56.8074,-1,-1,-1,0.895693,121.446,-1,3966,3519,0.241812,0.732975,0.121521,0.000105208,0.323704,148.964,148.816,133.658,0.000474921,,6.4338e-05,755.885,4.9071e-05,,319.794,3.97412,0,73,0.99897,0.41435,0.00916962,0.0141524,1,,,,,,,,,,,
74,1.04238,0.0585957,0.001,0.00130078,-0.0296063,8.3993e-06,97.5872,39.1806,42.0605,0,0,-0.0296076,0,3.33464,0.0296076,-2.41425,3.33464,0.0296076,-2.41425,1.99921,1.03182,0.5,1.99921,1.03182,0.5,924784,924784,924784,924784,924784,0,4,4,4,0.336799,0.298692,1230,751.859,924784,0,4150,4064.12,3941,0,0,3673,3160.75,299,0,3673,3160.75,299,25.8514,0.00552988,0.00265798,0.00256821,0.00361448,0.00267337,0.0138527,-0.0108392,1.00268,1.02307,2.85816,1.02574,2.86626,0.000182594,0.375238,0.141024,0.349046,0.16886,5.36246,1.44532,0.352212,122.132,104.8,58.4569,-1,-1,-1,0.943206,122.132,-1,3944,3673,0.148949,0.837584,0.121531,0.000135688,0.323691,151.812,142.143,130.417,0.000421295,,7.8306e-05,751.859,3.8204e-05,,322.792,4.01538,0,74,0.998968,0.279235,0.0091357,0.0142382,1,,,,,,,,,,,
75,1.05304,0.0558114,0.001,0.00138788,0.0350107,8.35861e-06,98.0482,39.1806,42.0605,0,0,0.0350093,0,2.179,-0.0350093,-3.18151,2.179,-0.0350093,-3.18151,1.93,1.16455,0,1.93,1.16455,0,933001,933001,933001,933001,933001,0,6,4.01562,4,0.338493,0.303561,1236.42,754.599,933001,0,4149,4015.12,3926,0,0,6157,3273.95,2947,0,6157,3273.95,2947,2.7957,0.00568438,0.0025246,0.00228106,0.00338332,0.00225598,0.0103883,-0.00816196,1.00226,1.02266,2.85718,1.02492,2.8636,0.000188143,0.360583,0.140907,0.349091,0.175537,5.18821,1.20973,0.329303,122.696,104.161,69.3769,-1,-1,-1,1.15774,122.696,-1,4149,6157,0.164088,0.888023,0.158587,0.0640478,0.323846,151.108,141.69,131.467,0.000583385,,5.8147e-05,754.599,4.7249e-05,,325.702,3.97535,0,75,0.998973,0.442626,0.00900063,0.0142746,1,,,,,,,,,,,
76,1.08419,0.0568037,0.001,0.00139891,0.0268587,8.31752e-06,97.787,39.1806,42.0605,0,0,0.0268573,0,2.02281,-0.0268573,-2.49207,2.02281,-0.0268573,-2.49207,1.86982,0.946689,0,1.86982,0.946689,0,922240,922240,922240,922240,922240,0,6,4,2,0.339751,0.304603,1245.41,740.513,922240,0,4136,3968.75,3931,0,0,3610,3236.25,261,0,3610,3236.25,261,6.66488,0.00489438,0.00252747,0.00265935,0.00339234,0.00263079,0.0131122,-0.00820076,1.00264,1.06334,2.96993,1.06597,2.97785,0.000176742,0.360796,0.140524,0.343713,0.162999,4.26536,1.24474,0.225346,119.151,102.993,63.1415,-1,-1,-1,1.91383,118.89,-1,3956,3397,0.113766,0.794088,0.14588,0,0.31478,149.456,139.876,129.597,0.00053302,,6.4286e-05,740.513,4.5602e-05,,316.986,3.97058,0,76,0.999007,0.473995,0.00909089,0.0138588,1,,,,,,,,,,,
77,1.02805,0.0587629,0.001,0.00146195,-0.000950582,8.27604e-06,97.9277,39.1806,42.0605,0,0,-0.000952044,0,2.29331,0.000952049,-3.33532,2.29331,0.000952049,-3.33532,1.94828,1.31712,0.5,1.94828,1.31712,0.5,924909,924909,924909,924909,924909,0,4,4,4,0.339623,0.304345,1238.09,747.043,924909,0,3950,3938.25,3931,0,0,3690,3287.6,3028,0,3690,3287.6,3028,2.36778,0.00453079,0.00286198,0.00349146,0.00418958,0.00364809,0.0136555,-0.00513697,1.00366,1.02401,2.83685,1.02765,2.8477,0.00018797,0.345148,0.140964,0.353192,0.173855,10.9055,1.22019,0.325585,115.142,99.0308,68.1354,-1,-1,-1,1.84103,115.056,-1,3950,3436,0.0984214,0.595079,0.151992,0.0722226,0.323919,145.243,140.124,130.379,0.000546271,,7.1974e-05,747.043,4.5864e-05,,326.67,3.96538,0,77,0.99889,0.296358,0.00947773,0.0147304,1,,,,,,,,,,,
78,1.05606,0.0579908,0.001,0.00144119,0.0417213,8.23417e-06,98.2464,39.1806,42.0605,0,0,0.0417199,0,2.31389,-0.0417199,-3.51963,2.31389,-0.0417199,-3.51963,1.88869,1.11075,0.226872,1.88869,1.11075,0.226872,925851,925851,925851,925851,925851,0,4,4,4,0.340208,0.303954,1241.46,745.778,925851,0,4135,3989.25,3930,0,0,3491,3243.96,3018,0,3491,3243.96,3018,1.92995,0.00560772,0.00269128,0.00269837,0.00355031,0.00269012,0.0145938,-0.00760448,1.0027,1.03538,2.86909,1.03807,2.8767,0.000185654,0.350633,0.142061,0.349574,0.171888,11.4223,1.26587,0.328281,116.136,101.975,72.2328,-1,-1,-1,1.6594,116.136,-1,3947,3400,0.119041,0.894586,0.14255,0.0676883,0.323609,145.592,140.375,131.527,0.000525092,,6.2811e-05,745.778,4.5041e-05,,323.654,3.96966,0,78,0.99895,0.36129,0.0092267,0.0142619,1,,,,,,,,,,,
79,1.14161,0.0561331,0.001,0.00151392,0.0336665,8.19193e-06,114.802,39.2188,42.0605,0,0,0.0336649,0,2.46292,-0.0336649,-3.55845,2.46292,-0.0336649,-3.55845,1.923,1.32527,0.5,1.923,1.32527,0.5,935867,935867,935867,935867,935867,0,4,4,4,0.33773,0.303201,1226.03,763.332,935867,0,4149,4022.12,3936,0,0,3844,3289.34,2941,0,3844,3289.34,2941,5.74207,0.00501132,0.00241278,0.00238555,0.00333657,0.00246246,0.0135112,-0.00494003,1.00247,1.08109,3.62652,1.08355,3.63473,0.000178009,0.36467,0.14452,0.346787,0.166593,7.10041,1.52242,0.322484,125.358,105.372,68.9472,-1,-1,-1,0.991613,125.358,-1,4142,3844,0.103694,0.741227,0.134184,0.0572532,0.315108,153.539,145.273,135.251,0.000528136,,5.9957e-05,763.332,4.7018e-05,,324.546,4.06795,0,79,0.999074,0.203142,0.00896424,0.0133418,1,,,,,,,,,,,
80,1.06153,0.0597395,0.001,0.00154222,0.0148054,8.14932e-06,98.2501,39.2188,42.0605,0,0,0.0148038,0,2.72234,-0.0148039,-2.74777,2.72234,-0.0148039,-2.74777,1.83333,0.959745,0,1.83333,0.959745,0,929682,929682,929682,929682,929682,0,4,4,4,0.339751,0.304653,1188.62,782.149,929682,0,3957,3947.62,3935,0,0,3713,3315.52,3091,0,3713,3315.52,3091,9.66701,0.00601983,0.0025971,0.00223972,0.00326279,0.00221664,0.0124209,-0.00795054,1.00223,1.0403,2.89997,1.04251,2.90657,0.000177942,0.348026,0.144214,0.352556,0.165429,3.91755,1.15962,0.31921,118.546,102.213,70.6006,-1,-1,-1,1.03082,118.546,-1,3957,3608,0.20906,0.305071,0.132681,0.063786,0.339039,147.697,143.027,134.073,0.000442661,24.9252,6.6593e-05,782.149,0.000138257,1457.12,327.765,3.98635,0,80,0.998994,0.275531,0.00914655,0.0139278,1,0.991228,0.189986,0.495614,0.991228,0.991228,1.05991,1.05991,4,3.98246,2,0.469298
81,1.0449,0.0580337,0.001,0.00151385,0.0252583,8.10633e-06,98.8879,39.2188,42.0996,0,0,0.0252568,0,1.98914,-0.0252568,-3.13391,1.98914,-0.0252568,-3.13391,1.88024,1.18554,0.5,1.88024,1.18554,0.5,928754,928754,928754,928754,928754,0,4,4,4,0.337913,0.302293,1202.64,772.263,928754,0,4149,4015.12,3928,0,0,3582,3240.77,413,0,3582,3240.77,413,0.76673,0.00496376,0.0025288,0.0026255,0.00326864,0.00264309,0.0131209,-0.00553197,1.00265,1.0273,2.86269,1.02994,2.87045,0.000179348,0.361561,0.149901,0.359714,0.16657,4.1851,1.21718,0.317575,121.042,104.96,72.5368,-1,-1,-1,0.888487,121.042,-1,4149,3404,0.108391,0.714942,0.136331,0.000167305,0.338728,149.982,144.329,139.222,0.000452062,,6.6944e-05,772.263,7.9784e-05,,334.086,3.96378,0,81,0.999035,0.33344,0.00895296,0.0136431,1,,,,,,,,,,,
82,1.03247,0.0588273,0.001,0.00149859,0.00424019,8.06299e-06,115.419,39.2188,42.0996,0,0,0.00423869,0,2.89586,-0.00423868,-2.47131,2.89586,-0.00423868,-2.47131,1.97445,1.09034,0.5,1.97445,1.09034,0.5,924734,924734,924734,924734,924734,0,4,4,4,0.337313,0.30313,1224.04,755.475,924734,0,4154,4023.25,3946,0,0,3531,3201.23,2957,0,3531,3201.23,2957,7.23967,0.00516403,0.00232736,0.00211027,0.0032959,0.00209416,0.0112019,-0.00689137,1.0021,0.999076,2.78483,1.00117,2.79035,0.00017988,0.345156,0.148838,0.353391,0.166341,3.16398,1.159,0.37051,111.892,96.6041,66.8002,-1,-1,-1,1.71201,111.251,-1,3956,3387,0.0999817,0.761211,0.164975,0.0715004,0.321935,141.43,144.981,137.636,0.000693767,,5.9668e-05,755.475,4.9171e-05,,326.793,3.97609,0,82,0.999019,0.229524,0.00906426,0.0135946,1,,,,,,,,,,,
83,1.145,0.0567374,0.001,0.00161502,0.0235411,8.01929e-06,130.904,39.2188,42.0996,0,0,0.0235395,0,3.74999,-0.0235395,-3.55857,3.74999,-0.0235395,-3.55857,1.92885,1.15915,0,1.92885,1.15915,0,907312,907312,907312,907312,907312,0,4,4,4,0.337359,0.301707,1213.95,747.406,907312,0,4192,3931.62,3627,0,0,3545,3156.75,2573,0,3545,3156.75,2573,1.68101,0.00524402,0.00278004,0.00295147,0.003834,0.0028774,0.0168794,-0.00645244,1.00289,1.08598,5.73623,1.08886,5.75279,0.000190265,0.350682,0.148598,0.357544,0.17263,3.85122,1.09473,0.320646,116.238,98.1051,61.3674,-1,-1,-1,0.404056,116.238,-1,4192,3064,0.222834,0.702909,0.136127,0.0712012,0.324741,141.698,141.859,134.825,0.000535459,,7.8e-05,747.406,6.9626e-05,,324.404,3.96416,0,83,0.998945,0.305135,0.00930769,0.0144596,1,,,,,,,,,,,
84,1.07387,0.0544899,0.001,0.0016044,-0.0169836,7.97525e-06,99.1814,39.2188,42.0996,0,0,-0.0169852,0,2.20798,0.0169852,-2.90093,2.20798,0.0169852,-2.90093,1.84992,0.980103,0.171429,1.84992,0.980103,0.171429,931987,931987,931987,931987,931987,0,4,4,4,0.337762,0.305685,1211.85,769.062,931987,0,4132,3995.75,3947,0,0,3757,3285.4,3009,0,3757,3285.4,3009,1.85794,0.00438392,0.00247236,0.00280018,0.0034447,0.00274254,0.0117589,-0.00653732,1.00275,1.06411,2.95708,1.06685,2.96518,0.00018252,0.364155,0.147146,0.353411,0.170106,3.12025,1.18295,0.35873,124.137,107.18,68.7758,-1,-1,-1,0.847745,124.137,-1,3953,3757,0.101798,0.683978,0.134988,0.0678309,0.323142,153.138,144.795,137.138,0.000365778,,6.3879e-05,769.062,4.7396e-05,,329.374,3.96851,0,84,0.998999,0.440134,0.00904862,0.0139065,1,,,,,,,,,,,
85,1.00398,0.057798,0.001,0.00166486,-0.0199369,7.93086e-06,114.495,39.2188,42.0996,0,0,-0.0199386,0,3.56527,0.0199386,-2.72714,3.56527,0.0199386,-2.72714,1.98081,1.07962,0.5,1.98081,1.07962,0.5,903853,903853,903853,903853,903853,0,6,4.01562,4,0.3407,0.304148,1238.93,729.545,903853,0,3961,3869,3622,0,0,5454,3192.35,2653,0,5454,3192.35,2653,1.92932,0.00515735,0.00265923,0.00280661,0.00371566,0.00278467,0.0132858,-0.00578892,1.0028,0.984454,2.72727,0.987239,2.73498,0.000183901,0.344224,0.146173,0.348905,0.166219,21.3592,1.26931,0.290837,111.885,96.2066,66.8891,-1,-1,-1,21.3592,93.7284,-1,3945,3147,0.137893,0.812664,0.162072,0.0631445,0.320589,140.657,136.843,132.119,0.000326439,,6.2693e-05,729.545,4.9724e-05,,315.359,3.9291,0,85,0.998882,0.331886,0.00938195,0.0147243,1,,,,,,,,,,,
