step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,val-aux/longvt_longvt-val/answered/mean@1,val-aux/longvt_longvt-val/evidence_iou/mean@1,val-aux/longvt_longvt-val/format_score/mean@1,val-aux/longvt_longvt-val/judge_used/mean@1,val-aux/longvt_longvt-val/num_tool_calls/mean@1,val-aux/longvt_longvt-val/reward/mean@1,val-aux/longvt_longvt-val/score/mean@1,val-aux/num_turns/max,val-aux/num_turns/mean,val-aux/num_turns/min,val-core/longvt_longvt-val/acc/mean@1
58,1.04062,0.0567336,0.001,0.00114792,0.0378249,1e-05,102.057,39.2248,42.041,0,0,0.0378238,0,2.21656,-0.0378238,-2.69585,2.21656,-0.0378238,-2.69585,2.5,1.57716,0.5,2.5,1.57716,0.5,935053,935053,935053,935053,935053,0,4,4,4,0.338586,0.302987,1226.82,762.174,935053,0,4142,4064.75,3941,0,0,3736,3240.35,2963,0,3736,3240.35,2963,0.649391,0.00455022,0.00251984,0.00282999,0.0034281,0.00279905,0.0124406,-0.00506866,1.00281,1.02293,2.84878,1.02573,2.8571,0.000172878,0.371802,0.142021,0.348045,0.16165,5.72061,2.15591,0.336707,125.59,108.02,65.9912,-1,-1,-1,2.80108,125.59,-1,4129,3521,0.087734,0.834821,0.13646,0.0595612,0.321535,154.211,145.086,132.797,0.000505557,,7.0303e-05,762.174,4.9316e-05,,325.44,3.99806,0,58,0.998994,0.479589,0.0090098,0.0140152,1,,,,,,,,,,,
59,1.21492,0.0595232,0.001,0.00115296,0.0329704,1e-05,101.473,39.2248,42.041,0,0,0.0329692,0,2.20629,-0.0329692,-1.63178,2.20629,-0.0329692,-1.63178,2.43083,1.25329,0.5,2.43083,1.25329,0.5,921684,921684,921684,921684,921684,0,4,4,4,0.337948,0.301815,1221.96,754.264,921684,0,4206,4045.88,3936,0,0,4325,3154.78,2500,0,4325,3154.78,2500,0.67142,0.00402653,0.00235409,0.00271727,0.00347409,0.00269789,0.0135283,-0.00535941,1.00271,1.08665,6.91832,1.08935,6.93949,0.000180926,0.354262,0.149257,0.349897,0.166757,8.96052,2.28853,0.314634,120.432,94.4242,17.5326,-1,-1,-1,3.14144,120.432,-1,3946,4325,0.132029,3.662,0.18194,0.0490833,0.322277,143.055,146.449,137.568,0.000447283,,6.2577e-05,754.264,5.11691e-05,,322.495,4.02334,0,59,0.999076,0.236956,0.00889544,0.0134809,1,,,,,,,,,,,
60,1.04531,0.057855,0.001,0.00122685,0.00868829,1e-05,103.316,39.2248,42.041,0,0,0.00868706,0,2.2327,-0.00868706,-3.03399,2.2327,-0.00868706,-3.03399,2.5,1.25489,0,2.5,1.25489,0,926407,926407,926407,926407,926407,0,6,4.01562,4,0.338952,0.302396,1180.02,785.08,926407,0,3955,3944.25,3937,0,0,6431,3293.3,3006,0,6431,3293.3,3006,2.17743,0.00540209,0.00241325,0.00223142,0.00325591,0.00222056,0.0133433,-0.00692856,1.00223,1.03364,2.8797,1.03586,2.88619,0.000180128,0.351621,0.147325,0.351468,0.166872,10.2529,2.40378,0.323856,119.957,102.941,62.0572,-1,-1,-1,1.78105,119.957,-1,3945,6431,3.04954,3.04954,0.169703,0.0691698,0.322828,148.224,143.081,136.483,0.000566978,26.9892,5.74649e-05,785.08,0.000127949,2179.29,325.603,4.03778,0,60,0.999037,0.368728,0.00893901,0.0136413,1,0.964912,0.179824,0.482456,0.964912,0.973684,1.17982,1.17982,4,3.94737,2,0.517544
61,1.00416,0.0507916,0.001,0.00126901,0.00107806,1e-05,102.601,39.2248,42.041,0,0,0.00107679,0,3.74557,-0.00107678,-3.60374,3.74557,-0.00107678,-3.60374,2.46923,1.32056,0.5,2.46923,1.32056,0.5,930273,930273,930273,930273,930273,0,4,4,4,0.340396,0.301245,1231.04,755.681,930273,0,4145,4019,3939,0,0,3674,3248.76,2954,0,3674,3248.76,2954,1.37603,0.00407803,0.00235786,0.00272715,0.00336284,0.00277862,0.0115799,-0.00645995,1.00279,0.982176,2.716,0.984954,2.72351,0.000182143,0.355691,0.146852,0.347663,0.169443,5.9043,2.49833,0.320275,119.578,103.258,72.2054,-1,-1,-1,3.29119,119.578,-1,3951,3487,0.107365,0.746742,0.146527,0.0671214,0.325082,147.911,143.08,136.613,0.000547944,,6.52369e-05,755.681,5.0501e-05,,323.422,3.98948,0,61,0.999018,0.264732,0.00888064,0.0137276,1,,,,,,,,,,,
62,1.0333,0.0559748,0.001,0.00124937,-0.00337421,1e-05,103.44,39.2248,42.041,0,0,-0.00337545,0,2.34798,0.00337546,-2.7809,2.34798,0.00337546,-2.7809,2.39765,1.54132,0.5,2.39765,1.54132,0.5,929415,929415,929415,929415,929415,0,4,4,4,0.335649,0.303296,1223.95,759.358,929415,0,4155,4019,3929,0,0,3544,3242.05,2926,0,3544,3242.05,2926,0.926906,0.00615907,0.00275212,0.00250079,0.00309152,0.00247705,0.0126283,-0.00476843,1.00249,1.00494,2.78904,1.00742,2.79604,0.000175635,0.361696,0.145652,0.352705,0.163238,8.18144,2.03041,0.322313,121.354,104.1,59.5791,-1,-1,-1,1.0504,121.354,-1,3951,3489,0.0885979,3.59814,0.30643,0.0636581,0.32185,150.098,141.429,135.371,0.000476902,,6.22739e-05,759.358,7.22749e-05,,327.809,4.00718,0,62,0.99892,0.291809,0.00935016,0.0145131,1,,,,,,,,,,,
63,1.07946,0.057955,0.001,0.00130857,-0.0110803,1e-05,118.792,39.2248,42.041,0,0,-0.0110817,0,3.71256,0.0110816,-3.74998,3.71256,0.0110816,-3.74998,2.3773,1.30068,0.5,2.3773,1.30068,0.5,920918,920918,920918,920918,920918,0,4,4,4,0.33694,0.299895,1201.89,766.228,920918,0,4153,3969,3933,0,0,3652,3225.67,206,0,3652,3225.67,206,1.21325,0.0056839,0.00252725,0.00227934,0.00316828,0.00231059,0.0104067,-0.00553316,1.00232,1.05119,2.94783,1.0535,2.95458,0.000181929,0.368146,0.149998,0.359394,0.167541,6.57115,2.63337,0.316248,122.789,104.42,49.8659,-1,-1,-1,3.70539,122.789,-1,3939,3652,0.0819956,0.799734,0.136188,9.1568e-05,0.322242,152.003,140.448,138.136,0.000467949,,5.7603e-05,766.228,4.75519e-05,,330.972,4.00337,0,63,0.999012,0.220255,0.00909232,0.0138462,1,,,,,,,,,,,
64,1.04539,0.0544736,0.001,0.00132009,0.00804173,1e-05,103.101,39.2248,42.041,0,0,0.00804042,0,2.86847,-0.0080404,-2.79904,2.86847,-0.0080404,-2.79904,2.5,1.30071,0.5,2.5,1.30071,0.5,928472,928472,928472,928472,928472,0,4,4,4,0.334104,0.296897,1218.18,762.182,928472,0,4144,4063.12,3941,0,0,3629,3190.56,2892,0,3629,3190.56,2892,14.5218,0.0065167,0.00256572,0.00182342,0.00339629,0.00199746,0.0174609,-0.00672424,1.00201,1.00247,2.79921,1.00447,2.80466,0.00018463,0.349092,0.150003,0.355726,0.171424,7.63409,2.58429,0.336952,115.853,99.2161,70.5372,-1,-1,-1,2.16354,115.853,-1,3941,3629,0.23627,0.983982,0.17224,0.0475563,0.315656,142.567,145.411,139.273,0.000405234,,6.49721e-05,762.182,4.9112e-05,,330.282,3.98227,0,64,0.999036,0.531639,0.00889389,0.0137171,1,,,,,,,,,,,
65,1.0256,0.0551292,0.001,0.00129484,0.0110241,1e-05,119.012,39.2248,42.041,0,0,0.0110228,0,1.919,-0.0110228,-3.0977,1.919,-0.0110228,-3.0977,2.49,1.3741,0,2.49,1.3741,0,921199,921199,921199,921199,921199,0,8,4.03125,4,0.335728,0.300635,1222.84,753.326,921199,0,4149,3999.88,3619,0,0,8965,3196.99,2698,0,8965,3196.99,2698,1.49509,0.00389481,0.00233369,0.00269416,0.0034636,0.00276135,0.0154204,-0.00625348,1.00277,1.0062,2.80717,1.00896,2.81523,0.000185679,0.356531,0.147953,0.354548,0.171047,13.6534,2.37972,0.294973,120.53,102.697,64.5702,-1,-1,-1,0.60977,120.53,-1,4149,8965,1.32958,1.32958,0.135786,0.0657969,0.320864,145.898,139.866,136.294,0.000444771,,6.19e-05,753.326,4.9743e-05,,326.609,4.01625,0,65,0.998975,0.512861,0.00911202,0.0138637,1,,,,,,,,,,,
66,0.955408,0.0575977,0.001,0.00129295,0.0371695,1e-05,133.993,39.2248,42.041,0,0,0.0371682,0,3.74983,-0.0371682,-3.22042,3.74983,-0.0371682,-3.22042,2.40909,1.45777,0.5,2.40909,1.45777,0.5,915353,915353,915353,915353,915353,0,4,4,4,0.340243,0.301298,1207.29,758.187,915353,0,4144,3992,3932,0,0,3501,3159.2,461,0,3501,3159.2,461,1.12273,0.00521207,0.00260352,0.00265702,0.00360042,0.00281709,0.0119858,-0.00492036,1.00283,0.936072,2.60379,0.938889,2.61133,0.000183251,0.360796,0.147945,0.352247,0.167739,7.15488,2.00028,0.232354,117.686,103.417,58.8147,-1,-1,-1,6.4609,115.174,-1,3940,3328,0.090801,0.845204,0.14146,8.9035e-05,0.363343,145.897,149.742,135.422,0.000516217,,6.4799e-05,758.187,5.1623e-05,,322.43,4.0019,0,66,0.998912,0.664548,0.00896526,0.0146801,1,,,,,,,,,,,
67,1.04098,0.0565491,0.001,0.00136283,0.0293497,1e-05,102.376,39.2248,42.2363,0,0,0.0293484,0,2.4089,-0.0293484,-3.65851,2.4089,-0.0293484,-3.65851,2.41157,1.4153,0.5,2.41157,1.4153,0.5,931475,931475,931475,931475,931475,0,4,3.98438,2,0.338239,0.301383,1165.64,799.111,931475,0,4151,4039.25,3930,0,0,4097,3237.9,2902,0,4097,3237.9,2902,17.4123,0.00457311,0.00240683,0.00257687,0.0035982,0.00275879,0.0127375,-0.010392,1.00277,1.0269,2.85461,1.02966,2.86244,0.000177991,0.436676,0.149107,0.349047,0.165794,5.45175,2.15273,0.318939,159.019,103.15,55.2618,-1,-1,-1,2.32444,159.019,-1,3960,4097,0,0.775916,0.16574,0,0.3223,180.981,149.422,138.89,0.000391147,,5.831e-05,799.111,4.8941e-05,,325.128,4.02637,0,67,0.999033,0.309027,0.0088618,0.0137231,1,,,,,,,,,,,
68,1.47338,0.057135,0.001,0.00131908,0.127427,1e-05,102.059,39.2248,42.2363,0,0,0.127426,0,2.49804,-0.127426,-2.56977,2.49804,-0.127426,-2.56977,2.38083,1.32953,0,2.38083,1.32953,0,927583,927583,927583,927583,927583,0,4,4,4,0.343688,0.303973,1194.93,776.267,927583,0,4135,4019.38,3939,0,0,7046,3227.37,366,0,7046,3227.37,366,1.38127,0.00530279,0.00248038,0.00237413,0.00328311,0.00246511,0.0163245,-0.00555527,1.00247,0.995105,26.2152,0.997571,26.2397,0.00018,0.440656,0.143183,0.340486,0.166965,12.4385,2.14804,0.329525,160.552,102.79,66.4303,-1,-1,-1,0.38653,160.552,-1,3952,7046,0.260222,0.70269,0.144526,0.000269675,0.323006,182.036,140.935,132.814,0.000491935,,7.4988e-05,776.267,4.8437e-05,,315.829,3.98921,0,68,0.999068,0.315395,0.00876072,0.0141541,1,,,,,,,,,,,
69,1.04258,0.0568464,0.001,0.0014438,0.0512884,1e-05,102.528,39.2248,42.2363,0,0,0.051287,0,2.51949,-0.051287,-2.28955,2.51949,-0.051287,-2.28955,2.46614,1.49802,0.5,2.46614,1.49802,0.5,929270,929270,929270,929270,929270,0,4,4,4,0.33824,0.303678,1227.64,756.957,929270,0,4137,4016.25,3930,0,0,3596,3243.67,2961,0,3596,3243.67,2961,2.86801,0.00369585,0.00243875,0.00304345,0.00371037,0.00309867,0.0128809,-0.006356,1.00311,1.01764,2.84265,1.02074,2.8512,0.000171045,0.368027,0.144392,0.34947,0.158947,6.82717,2.28739,0.322621,123.382,107.155,69.1433,-1,-1,-1,3.28687,123.382,-1,3930,3596,0.0858678,2.37191,0.185635,0.0635849,0.319178,152.801,140.568,134.179,0.000488162,,6.5357e-05,756.957,4.8277e-05,,324.752,4.02982,0,69,0.999017,0.256447,0.00902423,0.0137562,1,,,,,,,,,,,
70,1.05212,0.0595871,0.001,0.00145709,0.00422631,1e-05,119.075,39.2248,42.2363,0,0,0.00422486,0,2.19977,-0.00422489,-2.43046,2.19977,-0.00422489,-2.43046,2.39583,1.33392,0.291667,2.39583,1.33392,0.291667,931728,931728,931728,931728,931728,0,8,4.03125,4,0.33872,0.304164,1222.36,762.237,931728,0,4138,4014.5,3934,0,0,8839,3264.62,589,0,8839,3264.62,589,0.41185,0.00494802,0.00270865,0.00298973,0.00357845,0.00294628,0.0139831,-0.00643706,1.00296,1.035,2.88681,1.03795,2.89541,0.000169267,0.362009,0.146988,0.35184,0.157711,8.79378,2.18197,0.327053,120.438,104.795,67.3415,-1,-1,-1,4.44948,119.686,-1,3952,3444,0.0733324,1.002,0.180162,0.000288784,0.322312,151.273,141.55,136.953,0.000438767,,5.4714e-05,762.237,5.26489e-05,,327.819,4.00799,0,70,0.998974,0.289233,0.00920659,0.0141986,1,,,,,,,,,,,
71,1.03712,0.0531495,0.001,0.00155985,-0.00652318,1e-05,102.376,39.2248,42.2363,0,0,-0.00652474,0,3.62536,0.00652473,-3.15395,3.62536,0.00652473,-3.15395,2.49524,1.23497,0.190351,2.49524,1.23497,0.190351,929143,929143,929143,929143,929143,0,4,4,4,0.338314,0.304621,1215.85,764.19,929143,0,4149,4018.38,3938,0,0,3634,3240.55,2979,0,3634,3240.55,2979,5.26069,0.00503445,0.0025929,0.00272853,0.00356076,0.00269824,0.0118226,-0.00678039,1.00271,1.01479,2.82492,1.01749,2.83238,0.000186679,0.364299,0.143253,0.358726,0.173451,6.86098,2.29257,0.318126,121.776,104.992,57.6022,-1,-1,-1,2.69802,121.776,-1,4138,3634,0.107006,0.864561,0.136668,0.0542207,0.321786,151.108,141.977,133.103,0.000393803,,5.4852e-05,764.19,4.8002e-05,,333.307,4.04414,0,71,0.998953,0.287456,0.00922835,0.014231,1,,,,,,,,,,,
72,1.03052,0.0583189,0.001,0.00155342,0.0106135,1e-05,102.246,39.2248,42.2363,0,0,0.0106119,0,2.32169,-0.010612,-2.6382,2.32169,-0.010612,-2.6382,2.5,1.42333,0.300236,2.5,1.42333,0.300236,916028,916028,916028,916028,916028,0,4,4,4,0.337618,0.304294,1233.91,742.381,916028,0,4148,3968.25,3752,0,0,3671,3188.22,2665,0,3671,3188.22,2665,0.613663,0.00332057,0.00239625,0.00315987,0.00370777,0.00326517,0.0182739,-0.00371301,1.00328,1.01145,2.80969,1.01471,2.81886,0.000184319,0.353625,0.144511,0.352406,0.168842,6.06596,2.07472,0.328715,116.389,99.9004,58.151,-1,-1,-1,2.4547,116.389,-1,4131,3671,0.363725,0.85295,0.171136,0.0654726,0.323867,144.311,138.24,132.376,0.000549245,,6.0913e-05,742.381,6.28079e-05,,322.813,3.9706,0,72,0.999047,0.226787,0.00890366,0.0135132,1,,,,,,,,,,,
73,1.04174,0.0572657,0.001,0.00159302,-0.00551713,1e-05,118.144,39.2248,42.2363,0,0,-0.00551872,0,2.24649,0.00551872,-3.15738,2.24649,0.00551872,-3.15738,2.35,1.10179,0.5,2.35,1.10179,0.5,915532,915532,915532,915532,915532,0,4,4,4,0.337236,0.305331,1244.67,735.561,915532,0,4135,3947.62,3755,0,0,3539,3204.97,375,0,3539,3204.97,375,1.39597,0.00498819,0.00236933,0.00228603,0.00306223,0.00224181,0.0107951,-0.00575233,1.00225,1.02357,2.82923,1.02581,2.83568,0.000181856,0.34948,0.14059,0.350266,0.166495,7.63226,2.15843,0.243246,114.629,99.6182,69.9662,-1,-1,-1,3.23717,114.353,-1,3966,3416,0.184451,0.698873,0.140339,0.000276911,0.326226,143.369,138.154,128.715,0.000740529,,6.6012e-05,735.561,5.4054e-05,,320.68,3.98798,0,73,0.999057,0.247472,0.00883075,0.0135167,1,,,,,,,,,,,
74,1.05331,0.0577403,0.001,0.00159507,-0.00554072,1e-05,102.814,39.2248,42.2363,0,0,-0.00554232,0,2.55839,0.00554233,-3.24574,2.55839,0.00554233,-3.24574,2.3,1.27568,0.5,2.3,1.27568,0.5,930766,930766,930766,930766,930766,0,4,4,4,0.338511,0.303458,1212.56,767.602,930766,0,4150,4064.12,3941,0,0,3590,3207.48,2945,0,3590,3207.48,2945,0.00723946,0.00435328,0.00254689,0.00292404,0.00344915,0.00286199,0.0102706,-0.00532258,1.00287,1.03534,2.86736,1.03821,2.87568,0.000178646,0.372616,0.152179,0.349872,0.166278,12.6324,2.57964,0.323925,119.435,103.584,58.661,-1,-1,-1,12.6324,113.98,-1,4150,3216,0.0937714,0.77818,0.128967,0.053472,0.322088,152.981,142.644,141.643,0.000594483,,5.9441e-05,767.602,6.31879e-05,,325.649,4.03929,0,74,0.998977,0.336818,0.00919496,0.0140669,1,,,,,,,,,,,
75,1.07339,0.0577309,0.001,0.00165993,0.0364779,1e-05,102.569,39.2248,42.2363,0,0,0.0364762,0,2.69547,-0.0364762,-3.22519,2.69547,-0.0364762,-3.22519,2.3,1.3059,0.5,2.3,1.3059,0.5,929149,929149,929149,929149,929149,0,4,4,4,0.345071,0.302704,1249.75,743.469,929149,0,4149,4015.12,3926,0,0,3803,3243.85,2873,0,3803,3243.85,2873,2.24586,0.00499403,0.00251066,0.002587,0.00334781,0.00257904,0.0134214,-0.00436842,1.00259,1.03231,2.87759,1.03489,2.88498,0.000180367,0.369424,0.14001,0.339042,0.167587,5.71945,2.0641,0.335126,124.977,106.749,59.3171,-1,-1,-1,4.24795,124.39,-1,3947,3584,0.114635,0.783126,0.139734,0.0669647,0.323002,153.39,140.301,130.09,0.00048312,,6.2681e-05,743.469,3.8649e-05,,315.02,4.01935,0,75,0.999001,0.473106,0.00906326,0.0139421,1,,,,,,,,,,,
76,1.10381,0.0565319,0.001,0.00175987,-0.0195042,1e-05,102.441,39.2248,42.2363,0,0,-0.019506,0,3.74943,0.019506,-2.64889,3.74943,0.019506,-2.64889,2.3557,1.13652,0.5,2.3557,1.13652,0.5,923276,923276,923276,923276,923276,0,4,4,4,0.339382,0.305038,1232.71,748.979,923276,0,4136,3968.75,3931,0,0,3587,3244.34,347,0,3587,3244.34,347,0.86678,0.00542557,0.00272976,0.00281476,0.00347205,0.00289893,0.0152873,-0.00483513,1.00291,1.09397,3.05705,1.09687,3.06592,0.000180414,0.3642,0.142549,0.346385,0.166572,8.70859,2.41315,0.344329,119.067,103.508,73.4791,-1,-1,-1,2.50654,119.067,-1,3956,3487,0.0847002,0.758653,0.150741,0.000173442,0.32011,151.244,141.671,131.612,0.000445553,,5.90801e-05,748.979,5.0277e-05,,319.809,3.98788,0,76,0.998995,0.315501,0.00914086,0.014026,1,,,,,,,,,,,
77,1.0433,0.0606732,0.001,0.00178886,0.0276421,1e-05,118.695,39.2248,42.2363,0,0,0.0276403,0,2.42415,-0.0276403,-2.83106,2.42415,-0.0276403,-2.83106,2.4977,1.70959,0.5,2.4977,1.70959,0.5,921593,921593,921593,921593,921593,0,4,4,4,0.340915,0.305059,1249.43,737.611,921593,0,3950,3938.25,3931,0,0,3676,3261.7,3006,0,3676,3261.7,3006,5.81447,0.00544,0.00290012,0.00317271,0.0041098,0.00317652,0.0167063,-0.00659871,1.00319,1.03539,2.86374,1.03857,2.87309,0.000172156,0.359696,0.138055,0.34406,0.158658,5.00584,2.16556,0.320363,120.703,104.213,66.2571,-1,-1,-1,2.8578,120.516,-1,3934,3582,0.160753,0.842634,0.154318,0.0717245,0.322159,150.172,138.435,127.23,0.000451164,,5.99291e-05,737.611,4.98999e-05,,317.084,4.0349,0,77,0.998946,0.264224,0.00933788,0.0143454,1,,,,,,,,,,,
78,1.10585,0.0603101,0.001,0.00180983,0.0532015,1e-05,102.631,39.2248,42.2363,0,0,0.0531997,0,2.44236,-0.0531997,-2.11531,2.44236,-0.0531997,-2.11531,2.35531,1.26134,0.5,2.35531,1.26134,0.5,925758,925758,925758,925758,925758,0,4,4,4,0.338631,0.303985,1217.98,760.074,925758,0,4135,3989.25,3930,0,0,3542,3243.23,2937,0,3542,3243.23,2937,3.43053,0.00520515,0.00260889,0.00277937,0.00361536,0.00262434,0.0135114,-0.00740194,1.00264,1.07856,3.02671,1.08119,3.03472,0.000179958,0.362646,0.146215,0.353984,0.166597,7.22966,2.02986,0.319821,120.696,104.848,60.3624,-1,-1,-1,3.05851,120.696,-1,3950,3542,0.101523,0.753969,0.139267,0.0590403,0.335875,150.547,141.753,135.36,0.000397132,,6.3771e-05,760.074,5.33829e-05,,327.703,4.05364,0,78,0.99901,0.341436,0.009212,0.0138308,1,,,,,,,,,,,
79,1.06068,0.0548452,0.001,0.00191555,-0.0299355,1e-05,103.024,39.2248,42.2363,0,0,-0.0299374,0,1.94518,0.0299374,-2.73294,1.94518,0.0299374,-2.73294,2.39903,1.52997,0.5,2.39903,1.52997,0.5,931372,931372,931372,931372,931372,0,4,4,4,0.339319,0.303415,1228.63,758.055,931372,0,4149,4022.12,3936,0,0,3915,3254.22,2879,0,3915,3254.22,2879,29.1258,0.00470078,0.00238123,0.00245015,0.00333231,0.00252553,0.0140479,-0.0103402,1.00254,1.0198,2.88481,1.02232,2.89241,0.000179914,0.366012,0.141958,0.351122,0.167567,5.19669,1.97365,0.327838,125.269,105.631,56.8739,-1,-1,-1,2.29044,125.269,-1,3946,3915,0.750432,0.758671,0.149133,0.0693572,0.322078,152.459,141.662,132.216,0.000382181,,6.1595e-05,758.055,4.9877e-05,,327.025,4.01366,0,79,0.999059,0.371213,0.00889488,0.0134238,1,,,,,,,,,,,
80,1.05193,0.0587589,0.001,0.00190094,0.00254357,1e-05,119.342,39.2248,42.2363,0,0,0.00254168,0,3.74982,-0.00254168,-2.31441,3.74982,-0.00254168,-2.31441,2.26875,0.99851,0.5,2.26875,0.99851,0.5,927901,927901,927901,927901,927901,0,4,4,4,0.34047,0.304293,1203.41,771.061,927901,0,3957,3947.62,3935,0,0,3722,3301.6,3073,0,3722,3301.6,3073,2.87522,0.00738633,0.00276671,0.00230247,0.00347378,0.00234033,0.0169429,-0.00587869,1.00235,1.01381,2.81145,1.01615,2.81809,0.000174246,0.354845,0.141835,0.345057,0.161683,4.5895,2.03359,0.316739,120.54,103.762,66.0976,-1,-1,-1,2.54154,120.54,-1,3957,3530,0.114611,0.73238,0.154753,0.063726,0.314352,149.959,139.636,131.609,0.000506496,25.0122,5.8697e-05,771.061,0.000124219,1602.3,320.179,4.03553,0,80,0.998948,0.599147,0.00923049,0.014275,1,0.982456,0.197616,0.491228,0.982456,0.982456,1.23709,1.23709,4,3.96491,2,0.548246
81,1.08599,0.0590928,0.001,0.00200793,0.0575805,1e-05,103.422,39.2248,42.2363,0,0,0.0575785,0,2.8536,-0.0575785,-3.03252,2.8536,-0.0575785,-3.03252,2.48781,1.44045,0,2.48781,1.44045,0,930449,930449,930449,930449,930449,0,4,4,4,0.338411,0.30557,1212.25,767.537,930449,0,4149,4015.12,3928,0,0,3548,3254.01,2930,0,3548,3254.01,2930,23.7902,0.0055865,0.00248417,0.00221802,0.00335693,0.00223111,0.0112351,-0.00627542,1.00224,1.052,2.95302,1.05423,2.95966,0.000174181,0.372711,0.148211,0.351704,0.162067,5.59262,2.14382,0.321066,123.216,107.365,60.4654,-1,-1,-1,3.20374,123.216,-1,4149,3413,0.0949,0.78351,0.151918,0.0651306,0.321733,155.239,142.499,137.903,0.00042399,,6.8147e-05,767.537,5.31139e-05,,327.243,4.00697,0,81,0.99903,0.426943,0.00897008,0.0137676,1,,,,,,,,,,,
82,1.02467,0.0590599,0.001,0.00194073,0.0115717,1e-05,119.954,39.2248,42.2363,0,0,0.0115697,0,2.1957,-0.0115697,-2.45451,2.1957,-0.0115697,-2.45451,2.44877,1.17206,0.5,2.44877,1.17206,0.5,930253,930253,930253,930253,930253,0,8,4.03125,4,0.337533,0.304732,1219.33,762.922,930253,0,4154,4023.25,3946,0,0,9068,3244.35,2927,0,9068,3244.35,2927,2.28099,0.00565982,0.00220847,0.0016884,0.00292513,0.0016393,0.010641,-0.00679624,1.00165,0.99699,2.77933,0.998629,2.78345,0.000187524,0.357335,0.149418,0.354189,0.174444,3.62708,2.06039,0.332874,120.868,101.838,61.8359,-1,-1,-1,0.591388,120.868,-1,4139,9068,0.288282,0.776986,0.136096,0.0654159,0.322987,148.393,141.39,138.997,0.000437226,,6.59961e-05,762.922,5.081e-05,,329.486,4.01798,0,82,0.999024,0.265114,0.00897161,0.0135227,1,,,,,,,,,,,
